lgd,quarter,state,district,deposit,advance,cdr
529,2025-03,karnataka,Bidar,,,101.23
630,2025-03,karnataka,Chikkaballapura,,,121.28
532,2025-03,karnataka,Chikkamagaluru,,,87.82
533,2025-03,karnataka,Chitradurga,,,112.59
534,2025-03,karnataka,Dakshina Kannada,,,72.83
536,2025-03,karnataka,Dharwad,,,87.15
537,2025-03,karnataka,Gadag,,,96.07
539,2025-03,karnataka,Hassan,,,112.26
540,2025-03,karnataka,Haveri,,,151.21
538,2025-03,karnataka,Kalaburagi,,,80.93
541,2025-03,karnataka,Kodagu,,,71.44
542,2025-03,karnataka,Kolar,,,114.31
543,2025-03,karnataka,Koppal,,,99.88
544,2025-03,karnataka,Mandya,,,136.0
545,2025-03,karnataka,Mysuru,,,81.63
546,2025-03,karnataka,Raichur,,,124.25
631,2025-03,karnataka,Ramanagara,,,84.15
547,2025-03,karnataka,Shivamogga,,,87.37
548,2025-03,karnataka,Tumakuru,,,104.55
549,2025-03,karnataka,Udupi,,,47.68
550,2025-03,karnataka,Uttara Kannada,,,46.56
530,2025-03,karnataka,Vijayapura,,,93.44
635,2025-03,karnataka,Yadgir,,,118.07
667,2025-03,madhya-pradesh,Agar Malwa,189822.0,409296.0,215.62
639,2025-03,madhya-pradesh,Alirajpur,191917.0,116490.0,60.7
390,2025-03,madhya-pradesh,Anuppur,582601.0,168653.0,28.95
391,2025-03,madhya-pradesh,Ashoknagar,313828.0,395092.0,125.89
392,2025-03,madhya-pradesh,Balaghat,772365.0,509759.0,66.0
393,2025-03,madhya-pradesh,Barwani,505918.0,595206.0,117.65
394,2025-03,madhya-pradesh,Betul,1050498.0,688834.0,65.57
395,2025-03,madhya-pradesh,Bhind,610579.0,362274.0,59.33
396,2025-03,madhya-pradesh,Bhopal,14974253.0,11498598.0,76.79
397,2025-03,madhya-pradesh,Burhanpur,441419.0,378571.0,85.76
398,2025-03,madhya-pradesh,Chhatarpur,1030853.0,535119.0,51.91
399,2025-03,madhya-pradesh,Chhindwara,1197036.0,924498.0,77.23
400,2025-03,madhya-pradesh,Damoh,550579.0,367994.0,66.84
401,2025-03,madhya-pradesh,Datia,382760.0,287764.0,75.18
402,2025-03,madhya-pradesh,Dewas,986135.0,1288572.0,130.67
403,2025-03,madhya-pradesh,Dhar,1278700.0,1472961.0,115.19
404,2025-03,madhya-pradesh,Dindori,213454.0,102966.0,48.24
405,2025-03,madhya-pradesh,East Nimar,701571.0,776270.0,110.65
406,2025-03,madhya-pradesh,Guna,573946.0,671473.0,116.99
407,2025-03,madhya-pradesh,Gwalior,3627709.0,2431550.0,67.03
408,2025-03,madhya-pradesh,Harda,367181.0,507604.0,138.24
410,2025-03,madhya-pradesh,Indore,11303431.0,11434376.0,101.16
411,2025-03,madhya-pradesh,Jabalpur,4717583.0,3276318.0,69.45
412,2025-03,madhya-pradesh,Jhabua,317922.0,378973.0,119.2
413,2025-03,madhya-pradesh,Katni,864797.0,597415.0,69.08
414,2025-03,madhya-pradesh,Khargone,1072975.0,1360541.0,126.8
,2025-03,madhya-pradesh,Maihar,367726.0,195990.0,53.3
415,2025-03,madhya-pradesh,Mandla,539478.0,254943.0,47.26
416,2025-03,madhya-pradesh,Mandsaur,726034.0,928150.0,127.84
,2025-03,madhya-pradesh,Mauganj,238271.0,55748.0,23.4
417,2025-03,madhya-pradesh,Morena,702467.0,605785.0,86.24
409,2025-03,madhya-pradesh,Narmadapuram,1187899.0,1175921.0,98.99
418,2025-03,madhya-pradesh,Narsinghpur,720926.0,695910.0,96.53
419,2025-03,madhya-pradesh,Neemuch,570941.0,587628.0,102.92
722,2025-03,madhya-pradesh,Niwari,196879.0,63822.0,32.42
,2025-03,madhya-pradesh,Pandhurna,239311.0,174877.0,73.08
420,2025-03,madhya-pradesh,Panna,448116.0,189305.0,42.24
421,2025-03,madhya-pradesh,Raisen,644451.0,964337.0,149.64
422,2025-03,madhya-pradesh,Rajgarh,540581.0,925671.0,171.24
423,2025-03,madhya-pradesh,Ratlam,963783.0,1269561.0,131.73
424,2025-03,madhya-pradesh,Rewa,1625968.0,781131.0,48.04
425,2025-03,madhya-pradesh,Sagar,1797274.0,1088588.0,60.57
426,2025-03,madhya-pradesh,Satna,1316204.0,659124.0,50.08
427,2025-03,madhya-pradesh,Sehore,810819.0,1007444.0,124.25
428,2025-03,madhya-pradesh,Seoni,657208.0,529529.0,80.57
429,2025-03,madhya-pradesh,Shahdol,697336.0,314066.0,45.04
430,2025-03,madhya-pradesh,Shajapur,422573.0,770007.0,182.22
431,2025-03,madhya-pradesh,Sheopur,195746.0,193431.0,98.82
432,2025-03,madhya-pradesh,Shivpuri,679566.0,494988.0,72.84
433,2025-03,madhya-pradesh,Sidhi,561484.0,226418.0,40.32
638,2025-03,madhya-pradesh,Singrauli,2031290.0,312420.0,15.38
434,2025-03,madhya-pradesh,Tikamgarh,463155.0,229900.0,49.64
435,2025-03,madhya-pradesh,Ujjain,2104261.0,2346660.0,111.52
436,2025-03,madhya-pradesh,Umaria,370644.0,125615.0,33.89
437,2025-03,madhya-pradesh,Vidisha,793391.0,951281.0,119.9
252,2025-03,manipur,Bishnupur,49366.73,72693.04,147.25
253,2025-03,manipur,Chandel,15344.93,22090.26,143.96
254,2025-03,manipur,Churachandpur,134363.86,111272.64,82.81
255,2025-03,manipur,Imphal East,211932.58,173371.85,81.81
256,2025-03,manipur,Imphal West,1064984.5,723199.85,67.91
713,2025-03,manipur,Jiribam,15902.82,5564.76,34.99
711,2025-03,manipur,Kakching,27812.88,45239.37,162.66
717,2025-03,manipur,Kamjong,1303.37,1737.29,133.29
712,2025-03,manipur,Kangpokpi,43339.84,36727.99,84.74
714,2025-03,manipur,Noney,5459.73,4436.13,81.25
715,2025-03,manipur,Pherzawl,15.21,0.0,0.0
257,2025-03,manipur,Senapati,57036.22,53303.59,93.46
258,2025-03,manipur,Tamenglong,16016.37,11924.09,74.45
716,2025-03,manipur,Tengnoupal,13631.19,17792.82,130.53
259,2025-03,manipur,Thoubal,58732.49,100867.74,171.74
260,2025-03,manipur,Ukhrul,40792.85,26683.07,65.41
273,2025-03,meghalaya,East Garo Hills,63639.58,36979.3,58.11
657,2025-03,meghalaya,East Jaintia Hills,173193.12,42234.74,24.39
274,2025-03,meghalaya,East Khasi Hills,2836647.39,1184157.1,41.74
740,2025-03,meghalaya,Eastern West Khasi Hills,54806.37,20363.5,37.16
656,2025-03,meghalaya,North Garo Hills,47673.52,32030.02,67.19
276,2025-03,meghalaya,Ri Bhoi,242949.66,281514.53,115.87
277,2025-03,meghalaya,South Garo Hills,31505.08,18212.29,57.81
663,2025-03,meghalaya,South West Garo Hills,40730.23,27571.44,67.69
658,2025-03,meghalaya,South West Khasi Hills,37793.95,14804.97,39.17
278,2025-03,meghalaya,West Garo Hills,303712.65,161414.99,53.15
275,2025-03,meghalaya,West Jaintia Hills,318817.19,95469.65,29.94
279,2025-03,meghalaya,West Khasi Hills,71596.9,29986.42,41.88
261,2025-03,mizoram,Aizawl,1445771.25,655654.11,45.35
262,2025-03,mizoram,Champhai,66449.39,40103.1,60.35
726,2025-03,mizoram,Hnahthial,19237.18,12432.75,64.63
728,2025-03,mizoram,Khawzawl,20604.85,15971.78,77.51
263,2025-03,mizoram,Kolasib,84920.32,50352.81,59.29
264,2025-03,mizoram,Lawngtlai,50878.5,61946.63,121.75
265,2025-03,mizoram,Lunglei,121104.61,87185.67,71.99
266,2025-03,mizoram,Mamit,34257.07,25206.22,73.58
267,2025-03,mizoram,Saiha,45406.51,39061.13,86.03
727,2025-03,mizoram,Saitual,31141.19,17528.58,56.29
268,2025-03,mizoram,Serchhip,55113.12,40992.48,74.38
758,2025-03,nagaland,Chumoukedima,121736.52,104402.62,85.76
244,2025-03,nagaland,Dimapur,643281.47,414769.08,64.48
614,2025-03,nagaland,Kiphire,12437.87,19498.79,156.77
245,2025-03,nagaland,Kohima,781169.47,229931.1,29.43
615,2025-03,nagaland,Longleng,10550.78,14370.79,136.21
246,2025-03,nagaland,Mokokchung,91753.18,90406.96,98.53
247,2025-03,nagaland,Mon,42197.47,44426.04,105.28
764,2025-03,nagaland,Niuland,1747.91,3515.66,201.14
736,2025-03,nagaland,Noklak,5007.41,3877.85,77.44
613,2025-03,nagaland,Peren,20529.57,25224.97,122.87
248,2025-03,nagaland,Phek,34501.1,36920.83,107.01
765,2025-03,nagaland,Shamator,1851.87,2932.67,158.36
757,2025-03,nagaland,Tseminyu,8194.67,9777.71,119.32
249,2025-03,nagaland,Tuensang,25865.91,40502.87,156.59
250,2025-03,nagaland,Wokha,44682.06,41731.47,93.4
251,2025-03,nagaland,Zunheboto,33771.7,44619.41,132.12
86,2025-03,rajasthan,Ajmer,3784797.0,2609141.0,68.94
87,2025-03,rajasthan,Alwar,1952948.0,1719098.0,88.03
88,2025-03,rajasthan,Banswara,822387.0,700965.0,85.24
89,2025-03,rajasthan,Baran,642278.0,682136.0,106.21
90,2025-03,rajasthan,Barmer,739868.0,808612.0,109.29
91,2025-03,rajasthan,Bharatpur,1189568.0,867200.0,72.9
92,2025-03,rajasthan,Bhilwara,1988866.0,3104757.0,156.11
93,2025-03,rajasthan,Bikaner,2386372.0,2590984.0,108.57
94,2025-03,rajasthan,Bundi,670471.0,739019.0,110.22
95,2025-03,rajasthan,Chittorgarh,1310095.0,1418283.0,108.26
96,2025-03,rajasthan,Churu,1250311.0,1323493.0,105.85
97,2025-03,rajasthan,Dausa,905550.0,771049.0,85.15
98,2025-03,rajasthan,Dholpur,494174.0,353677.0,71.57
99,2025-03,rajasthan,Dungarpur,780254.0,480937.0,61.64
100,2025-03,rajasthan,Ganganagar,1788719.0,2643344.0,147.78
101,2025-03,rajasthan,Hanumangarh,1034305.0,1982932.0,191.72
102,2025-03,rajasthan,Jaipur,23107033.0,22161378.0,95.91
103,2025-03,rajasthan,Jaisalmer,369517.0,549887.0,148.81
104,2025-03,rajasthan,Jalore,791164.0,694066.0,87.73
105,2025-03,rajasthan,Jhalawar,648760.0,810449.0,124.92
106,2025-03,rajasthan,Jhunjhunu,1869257.0,1520809.0,81.36
107,2025-03,rajasthan,Jodhpur,5412134.0,4753103.0,87.82
108,2025-03,rajasthan,Karauli,617601.0,440221.0,71.28
109,2025-03,rajasthan,Kota,3492777.0,2728567.0,78.12
110,2025-03,rajasthan,Nagaur,725860.0,984915.0,135.69
111,2025-03,rajasthan,Pali,1350774.0,1009534.0,74.74
629,2025-03,rajasthan,Pratapgarh,294631.0,376359.0,127.74
112,2025-03,rajasthan,Rajsamand,869694.0,642949.0,73.93
113,2025-03,rajasthan,Sawai Madhopur,874397.0,735818.0,84.15
114,2025-03,rajasthan,Sikar,2123538.0,2311794.0,108.87
115,2025-03,rajasthan,Sirohi,882346.0,472668.0,53.57
116,2025-03,rajasthan,Tonk,871216.0,999060.0,114.67
117,2025-03,rajasthan,Udaipur,4860339.0,3774629.0,77.66
610,2025-03,tamil-nadu,Ariyalur,3705.04,9979.49,269.35
730,2025-03,tamil-nadu,Chengalpattu,63178.76,53808.66,85.17
568,2025-03,tamil-nadu,Chennai,611866.57,687212.14,112.31
569,2025-03,tamil-nadu,Coimbatore,125860.79,143960.74,114.38
570,2025-03,tamil-nadu,Cuddalore,21083.3,31537.31,149.58
571,2025-03,tamil-nadu,Dharmapuri,7911.0,19674.46,248.7
572,2025-03,tamil-nadu,Dindigul,17138.67,29752.83,173.6
573,2025-03,tamil-nadu,Erode,35564.9,49717.1,139.79
729,2025-03,tamil-nadu,Kallakurichi,5908.36,15707.98,265.86
574,2025-03,tamil-nadu,Kanchipuram,34235.34,35575.34,103.91
575,2025-03,tamil-nadu,Kanniyakumari,23601.49,40041.82,169.66
576,2025-03,tamil-nadu,Karur,9477.06,16915.49,178.49
577,2025-03,tamil-nadu,Krishnagiri,17387.79,35893.57,206.43
578,2025-03,tamil-nadu,Madurai,45415.29,64058.17,141.05
735,2025-03,tamil-nadu,Mayiladuthurai,7165.64,9065.69,126.52
579,2025-03,tamil-nadu,Nagapattinam,4454.58,7341.76,164.81
580,2025-03,tamil-nadu,Namakkal,21311.81,33327.81,156.38
581,2025-03,tamil-nadu,Perambalur,4072.77,9154.33,224.77
582,2025-03,tamil-nadu,Pudukkottai,9935.55,20153.85,202.85
583,2025-03,tamil-nadu,Ramanathapuram,7869.03,14132.64,179.6
731,2025-03,tamil-nadu,Ranipet,8098.9,12582.17,155.36
584,2025-03,tamil-nadu,Salem,46241.49,57043.41,123.36
585,2025-03,tamil-nadu,Sivaganga,13267.79,21428.18,161.51
733,2025-03,tamil-nadu,Tenkasi,9249.97,15873.57,171.61
586,2025-03,tamil-nadu,Thanjavur,26177.89,36770.24,140.46
587,2025-03,tamil-nadu,The Nilgiris,9043.74,7318.56,80.92
588,2025-03,tamil-nadu,Theni,8621.34,20530.04,238.13
589,2025-03,tamil-nadu,Thiruvallur,46024.04,44673.5,97.07
590,2025-03,tamil-nadu,Thiruvarur,8433.68,14118.47,167.41
591,2025-03,tamil-nadu,Tiruchirappalli,47128.19,51265.71,108.78
592,2025-03,tamil-nadu,Tirunelveli,21842.34,26126.26,119.61
634,2025-03,tamil-nadu,Tiruppur,35127.79,63508.32,180.79
593,2025-03,tamil-nadu,Tiruvannamalai,12798.24,25148.44,196.5
595,2025-03,tamil-nadu,Vellore,20614.12,18939.96,91.88
596,2025-03,tamil-nadu,Villupuram,9560.05,19069.55,199.47
597,2025-03,tamil-nadu,Virudhunagar,22278.3,27577.82,123.79
501,2025-03,telangana,Adilabad,4982.98,7330.92,147.12
690,2025-03,telangana,Bhadradri Kothagudem,7796.26,10284.45,131.92
686,2025-03,telangana,Hanumakonda,16262.4,20555.82,126.4
507,2025-03,telangana,Hyderabad,428596.3,509384.0,118.85
681,2025-03,telangana,Jagitial,6048.22,8774.95,145.08
689,2025-03,telangana,Jangoan,2035.55,5716.3,280.82
687,2025-03,telangana,Jayashankar Bhupalapally,1975.65,2733.04,138.34
695,2025-03,telangana,Jogulamba Gadwal,2103.65,4680.57,222.5
685,2025-03,telangana,Kamareddy,4107.89,8205.28,199.74
508,2025-03,telangana,Karimnagar,13426.44,17699.02,131.82
509,2025-03,telangana,Khammam,11363.21,23134.13,203.59
699,2025-03,telangana,Kumuram Bheem Asifabad,2392.85,2119.44,88.57
688,2025-03,telangana,Mahabubabad,2289.04,6289.41,274.76
512,2025-03,telangana,Mahabubnagar,6087.73,11717.43,192.48
684,2025-03,telangana,Mancherial,8736.65,8498.65,97.28
513,2025-03,telangana,Medak,2746.15,6563.56,239.01
700,2025-03,telangana,Medchal Malkajgiri,128288.9,150426.8,117.26
720,2025-03,telangana,Mulugu,1151.92,1797.37,156.03
694,2025-03,telangana,Nagarkurnool,3039.41,6953.48,228.78
514,2025-03,telangana,Nalgonda,9992.26,22776.8,227.94
721,2025-03,telangana,Narayanpet,1678.83,3365.74,200.48
680,2025-03,telangana,Nirmal,3499.22,7405.49,211.63
516,2025-03,telangana,Nizamabad,11137.49,20466.07,183.76
682,2025-03,telangana,Peddapalli,7531.37,7800.83,103.58
683,2025-03,telangana,Rajanna Sircilla,4023.63,5320.58,132.23
518,2025-03,telangana,Ranga Reddy,100950.1,111180.8,110.13
691,2025-03,telangana,Sangareddy,19590.71,32835.98,167.61
692,2025-03,telangana,Siddipet,5708.83,10951.34,191.83
696,2025-03,telangana,Suryapet,5082.21,14463.95,284.6
698,2025-03,telangana,Vikarabad,3528.47,6660.65,188.77
693,2025-03,telangana,Wanaparthy,2126.98,4587.46,215.68
522,2025-03,telangana,Warangal,8278.94,12577.28,151.92
697,2025-03,telangana,Yadadri Bhuvanagiri,3869.67,8102.95,209.4
269,2025-03,tripura,Dhalai,166392.2,163401.49,98.0
654,2025-03,tripura,Gomati,307234.77,214905.58,70.0
652,2025-03,tripura,Khowai,210193.32,129410.56,62.0
270,2025-03,tripura,North Tripura,249317.95,157741.86,63.0
653,2025-03,tripura,Sepahijala,309796.35,183890.45,59.0
271,2025-03,tripura,South Tripura,295681.95,178755.44,60.0
655,2025-03,tripura,Unakoti,156508.96,108682.03,69.0
272,2025-03,tripura,West Tripura,2863068.01,1127686.31,39.0
304,2025-03,west-bengal,24 Paraganas South,2500.35,20812.82,50.81
664,2025-03,west-bengal,Alipurduar,301.51,5583.19,63.43
305,2025-03,west-bengal,Bankura,1373.84,12123.9,57.0
307,2025-03,west-bengal,Birbhum,1169.89,12150.45,53.51
308,2025-03,west-bengal,Coochbehar,567.48,20083.69,105.74
309,2025-03,west-bengal,Darjeeling,416.13,19153.25,68.56
312,2025-03,west-bengal,Hooghly,1426.71,28947.99,47.14
313,2025-03,west-bengal,Howrah,1144.55,29733.09,49.71
314,2025-03,west-bengal,Jalpaiguri,697.26,10254.28,77.17
703,2025-03,west-bengal,Jhargram,296.96,2414.33,45.3
702,2025-03,west-bengal,Kalimpong,22.97,1098.28,50.99
315,2025-03,west-bengal,Kolkata,456.92,360066.68,103.89
319,2025-03,west-bengal,Murshidabad,1872.41,18634.61,59.92
320,2025-03,west-bengal,Nadia,1497.34,17650.0,51.08
704,2025-03,west-bengal,Paschim Bardhaman,629.13,29196.58,54.12
306,2025-03,west-bengal,Purba Bardhaman,1081.85,21519.91,55.2
321,2025-03,west-bengal,Purulia,1333.55,6743.83,49.24
628,2025-06,arunachal-pradesh,Anjaw,13961.54,4785.46,34.28
229,2025-06,arunachal-pradesh,Changlang,99132.6,34942.78,35.25
230,2025-06,arunachal-pradesh,Dibang Valley,39382.07,4001.96,10.16
231,2025-06,arunachal-pradesh,East Kameng,46676.14,25632.97,54.92
232,2025-06,arunachal-pradesh,East Siang,204384.15,78653.08,38.48
718,2025-06,arunachal-pradesh,Kamle,4266.2,2770.59,64.94
677,2025-06,arunachal-pradesh,Kra Daadi,12823.72,7488.96,58.4
233,2025-06,arunachal-pradesh,Kurung Kumey,40143.01,8406.23,20.94
724,2025-06,arunachal-pradesh,Leparada,43653.28,13545.02,31.03
234,2025-06,arunachal-pradesh,Lohit,67890.78,26747.05,39.4
666,2025-06,arunachal-pradesh,Longding,20746.96,14071.61,67.82
235,2025-06,arunachal-pradesh,Lower Dibang Valley,112710.9,27688.54,24.57
719,2025-06,arunachal-pradesh,Lower Siang,34350.79,18134.9,52.79
236,2025-06,arunachal-pradesh,Lower Subansiri,110052.17,46463.3,42.22
678,2025-06,arunachal-pradesh,Namsai,106163.94,38835.52,36.58
237,2025-06,arunachal-pradesh,Papum Pare,1460672.13,578896.37,39.63
725,2025-06,arunachal-pradesh,Shi Yomi,21891.45,1979.82,9.04
679,2025-06,arunachal-pradesh,Siang,35870.8,5017.52,13.99
238,2025-06,arunachal-pradesh,Tawang,207697.5,27701.78,13.34
239,2025-06,arunachal-pradesh,Tirap,44475.48,20604.5,46.33
240,2025-06,arunachal-pradesh,Upper Siang,55855.4,11168.73,20.0
241,2025-06,arunachal-pradesh,Upper Subansiri,70509.46,35227.43,49.96
242,2025-06,arunachal-pradesh,West Kameng,187390.37,68522.99,36.57
243,2025-06,arunachal-pradesh,West Siang,143051.08,46708.52,32.65
739,2025-06,assam,Bajali,178869.48,124171.69,69.42
616,2025-06,assam,Baksa,93064.2,83608.5,89.84
280,2025-06,assam,Barpeta,451576.04,395645.63,87.61
705,2025-06,assam,Biswanath,241892.99,175430.1,72.52
281,2025-06,assam,Bongaigaon,431546.48,323621.08,74.99
282,2025-06,assam,Cachar,1279940.79,606022.95,47.35
708,2025-06,assam,Charaideo,148958.62,90428.1,60.71
612,2025-06,assam,Chirang,177226.58,103717.11,58.52
283,2025-06,assam,Darrang,313993.58,262434.82,83.58
284,2025-06,assam,Dhemaji,215422.45,215537.12,100.05
285,2025-06,assam,Dhubri,414738.41,276550.05,66.68
286,2025-06,assam,Dibrugarh,1393078.88,887716.14,63.72
299,2025-06,assam,Dima Hasao,147544.49,70970.52,48.1
287,2025-06,assam,Goalpara,310598.62,218906.87,70.48
288,2025-06,assam,Golaghat,491645.88,462571.18,94.09
289,2025-06,assam,Hailakandi,231018.23,103667.44,44.87
709,2025-06,assam,Hojai,388608.29,199019.77,51.21
290,2025-06,assam,Jorhat,934285.04,677361.93,72.5
291,2025-06,assam,Kamrup,860089.09,640911.47,74.52
618,2025-06,assam,Kamrup Metro,8943175.56,5236333.52,58.55
292,2025-06,assam,Karbi Anglong,226412.37,212858.68,94.01
293,2025-06,assam,Karimganj,543266.47,210709.75,38.79
294,2025-06,assam,Kokrajhar,416090.82,251185.27,60.37
295,2025-06,assam,Lakhimpur,392813.61,407601.66,103.76
706,2025-06,assam,Majuli,50380.02,48333.82,95.94
297,2025-06,assam,Nagaon,756873.29,666534.48,88.06
298,2025-06,assam,Nalbari,416838.18,309334.75,74.21
300,2025-06,assam,Sivasagar,598759.26,430155.73,71.84
301,2025-06,assam,Sonitpur,741834.5,570916.3,76.96
756,2025-06,assam,Tamulpur,72218.95,54347.78,75.25
302,2025-06,assam,Tinsukia,963549.31,601689.6,62.45
617,2025-06,assam,Udalguri,222540.53,178613.61,80.26
710,2025-06,assam,West Karbi Anglong,39027.0,42394.0,109.0
188,2025-06,bihar,Araria,,5435.24,88.91
611,2025-06,bihar,Arwal,,1200.07,46.09
189,2025-06,bihar,Aurangabad,,6273.72,61.09
190,2025-06,bihar,Banka,,2953.58,52.57
191,2025-06,bihar,Begusarai,,9880.25,73.65
192,2025-06,bihar,Bhagalpur,,10229.72,51.2
193,2025-06,bihar,Bhojpur,,6292.74,43.77
194,2025-06,bihar,Buxar,,3659.74,44.75
195,2025-06,bihar,Darbhanga,,8840.38,51.61
196,2025-06,bihar,Gaya,,13140.29,57.19
197,2025-06,bihar,Gopalganj,,5256.67,47.74
198,2025-06,bihar,Jamui,,3022.8,49.36
199,2025-06,bihar,Jehanabad,,2295.06,44.9
200,2025-06,bihar,Kaimur (bhabua),,3267.88,62.45
201,2025-06,bihar,Katihar,,6981.19,76.24
202,2025-06,bihar,Khagaria,,3249.73,63.79
203,2025-06,bihar,Kishanganj,,3527.57,78.37
204,2025-06,bihar,Lakhisarai,,1971.35,46.31
205,2025-06,bihar,Madhepura,,3668.03,75.82
206,2025-06,bihar,Madhubani,,6806.19,55.25
207,2025-06,bihar,Munger,,3296.99,33.74
208,2025-06,bihar,Muzaffarpur,,18339.22,70.17
209,2025-06,bihar,Nalanda,,6537.18,43.22
210,2025-06,bihar,Nawada,,4208.67,56.61
211,2025-06,bihar,Pashchim Champaran,,7577.01,85.45
212,2025-06,bihar,Patna,,91728.82,50.37
213,2025-06,bihar,Purbi Champaran,,11090.59,78.99
214,2025-06,bihar,Purnia,,10228.11,98.66
215,2025-06,bihar,Rohtas,,6947.25,51.14
216,2025-06,bihar,Saharsa,,3975.07,67.09
217,2025-06,bihar,Samastipur,,9546.15,64.41
218,2025-06,bihar,Saran,,7753.77,45.35
219,2025-06,bihar,Sheikhpura,,1470.89,50.67
220,2025-06,bihar,Sheohar,,1083.13,74.52
221,2025-06,bihar,Sitamarhi,,5424.05,61.15
222,2025-06,bihar,Siwan,,8090.86,49.32
223,2025-06,bihar,Supaul,,3827.11,69.72
224,2025-06,bihar,Vaishali,,11087.28,78.09
646,2025-06,chhattisgarh,Balod,5878.76,2501.33,42.5486
644,2025-06,chhattisgarh,Baloda Bazar,6624.88,4327.36,65.3198
649,2025-06,chhattisgarh,Balrampur,3266.96,1377.39,42.1612
374,2025-06,chhattisgarh,Bastar,7201.37,4764.27,66.1578
650,2025-06,chhattisgarh,Bemetara,4635.57,2588.55,55.841
636,2025-06,chhattisgarh,Bijapur,1255.58,734.36,58.4877
375,2025-06,chhattisgarh,Bilaspur,29959.65,20401.48,68.0965
376,2025-06,chhattisgarh,Dantewada,2850.48,3763.7,132.0374
377,2025-06,chhattisgarh,Dhamtari,6142.75,4199.94,68.3723
378,2025-06,chhattisgarh,Durg,37183.79,22324.02,60.037
734,2025-06,chhattisgarh,Gaurella Pendra Marwahi,1574.73,875.94,55.6248
408,2025-06,chhattisgarh,Harda,2548.94,1597.03,62.6547
379,2025-06,chhattisgarh,Janjgir-champa,7218.2,4055.62,56.186
380,2025-06,chhattisgarh,Jashpur,4776.6,2362.7,49.4641
382,2025-06,chhattisgarh,Kabirdham,3639.41,3001.7,82.4777
381,2025-06,chhattisgarh,Kanker,4552.88,2866.13,62.952
759,2025-06,chhattisgarh,Khairgarh Chhuikhadan Gandai,1739.99,1137.71,65.386
643,2025-06,chhattisgarh,Kondagaon,2564.11,1717.95,66.9999
383,2025-06,chhattisgarh,Korba,12806.8,8804.08,68.7454
384,2025-06,chhattisgarh,Korea,2443.7,1748.09,71.5346
385,2025-06,chhattisgarh,Mahasamund,5775.45,4765.21,82.508
760,2025-06,chhattisgarh,Manendragarh Chirimiri Bharatpur,3854.76,1271.48,32.9847
761,2025-06,chhattisgarh,Mohla Manpur Ambagarh Chouki,1196.27,460.36,38.483
647,2025-06,chhattisgarh,Mungeli,2588.65,1726.73,66.7039
637,2025-06,chhattisgarh,Narayanpur,978.0,449.59,45.9703
386,2025-06,chhattisgarh,Raigarh,11392.72,9743.46,85.5236
387,2025-06,chhattisgarh,Raipur,97137.23,112561.53,115.8789
388,2025-06,chhattisgarh,Rajnandgaon,8691.43,6020.88,69.2738
762,2025-06,chhattisgarh,Sakti,3280.34,1700.66,51.844
763,2025-06,chhattisgarh,Sarangarh Bilaigarh,2469.11,1403.1,56.8261
642,2025-06,chhattisgarh,Sukma,1279.77,601.68,47.0147
648,2025-06,chhattisgarh,Surajpur,5384.52,2125.94,39.4824
389,2025-06,chhattisgarh,Surguja,8673.11,4532.04,52.2539
77,2025-06,delhi,Central,25419600.0,20020500.0,78.76
78,2025-06,delhi,East,7829600.0,3099700.0,39.59
79,2025-06,delhi,New Delhi,56721400.0,107376700.0,189.31
80,2025-06,delhi,North,5607800.0,2637700.0,47.04
81,2025-06,delhi,North East,1159300.0,667700.0,57.6
82,2025-06,delhi,North West,9869100.0,4798300.0,48.62
671,2025-06,delhi,Shahdara,4646900.0,1503700.0,32.36
83,2025-06,delhi,South,21330800.0,5896800.0,27.64
670,2025-06,delhi,South East,16777200.0,13887600.0,82.78
84,2025-06,delhi,South West,13029200.0,3798500.0,29.15
85,2025-06,delhi,West,14847900.0,6719500.0,45.26
438,2025-06,gujarat,Ahmadabad,38345089.73,42117928.88,109.84
439,2025-06,gujarat,Amreli,1344196.48,1047965.74,77.96
440,2025-06,gujarat,Anand,4612587.21,2031757.84,44.05
672,2025-06,gujarat,Arvalli,692269.9,640491.91,92.52
441,2025-06,gujarat,Banas Kantha,1744944.3,2378286.89,136.3
442,2025-06,gujarat,Bharuch,3336511.64,2458942.69,73.7
443,2025-06,gujarat,Bhavnagar,2743168.9,2219902.51,80.92
676,2025-06,gujarat,Botad,424458.99,376705.94,88.75
668,2025-06,gujarat,Chhotaudepur,499007.39,279143.79,55.94
444,2025-06,gujarat,Dang,105659.32,24414.6,23.11
674,2025-06,gujarat,Devbhumi Dwarka,812249.13,453338.33,55.81
446,2025-06,gujarat,Gandhinagar,6390515.03,3144077.53,49.2
675,2025-06,gujarat,Gir Somnath,932061.36,589761.99,63.28
447,2025-06,gujarat,Jamnagar,3013676.33,2263455.9,75.11
448,2025-06,gujarat,Junagadh,2128096.54,1427300.86,67.07
449,2025-06,gujarat,Kachchh,6144529.46,3384214.58,55.08
450,2025-06,gujarat,Kheda,2292266.31,1213063.64,52.92
451,2025-06,gujarat,Mahesana,2746324.01,2577872.89,93.87
669,2025-06,gujarat,Mahisagar,573715.41,373250.48,65.06
673,2025-06,gujarat,Morbi,1526892.23,2826877.74,185.14
452,2025-06,gujarat,Narmada,302305.07,199523.3,66.0
453,2025-06,gujarat,Navsari,3084822.5,1171492.47,37.98
454,2025-06,gujarat,Panch Mahals,1050485.72,886588.02,84.4
