period,district,aadhaar_card_seeded,aadhaar_seeded,aadhaar_seeded_3761210,aadhaar_seeded_3874646,aadhaar_seeded_4002741,aadhaar_seeded_4113298,aadhaar_seeded_4183424,aadhaar_seeded_4222009,aadhaar_seeded_42_92_579,ar_cu_psaycard_issued,balance,female,female_a_c,female_a_c_2567394,female_a_c_2639473,female_a_c_2661523,female_a_c_2682533,female_a_c_2720901,female_a_c_2753573,female_a_c_2768521,female_a_c_28_02_794,male,male_a_c,male_a_c_1854039,male_a_c_1908659,male_a_c_1931666,male_a_c_1960628,male_a_c_2000056,male_a_c_2026152,male_a_c_2030800,male_a_c_20_62_767,of_enrolment,rupay_card_account,rupaycar_d_issued,rupaycard_account,rupaycard_issued,rupaycard_issued_3006416,rupaycard_issued_3070738,rupaycard_issued_3174511,rupaycard_issued_3232323,rupaycard_issued_3296888,rupaycard_issued_3341398,rupaycard_issued_34_02_322,rural,rural_a_c,rural_a_c_2593735,rural_a_c_2668797,rural_a_c_2694381,rural_a_c_2741997,rural_a_c_2792432,rural_a_c_2824832,rural_a_c_2834846,rural_a_c_31_20_736,sr_no_1,sum_of_aadhaar_seeded,sum_of_female_a_c,sum_of_male_a_c,sum_of_rupaycard_issued,sum_of_rural_a_c,sum_of_total_a_c,sum_of_total_deposit_rs_in_crore,sum_of_urban_a_c,sum_of_zero_balance_account,total,total_a_c,total_a_c_4421433,total_a_c_4548132,total_a_c_4593189,total_a_c_4643161,total_a_c_4720957,total_a_c_4779725,total_a_c_4799321,total_a_c_48_65_561,total_amount_amt_rs_in_crore,total_amount_rs_in_crore,total_amount_rs_in_lac,total_deposit,total_deposit_2046_39,total_deposit_2175_21,total_deposit_2239_88,total_deposit_2363_54,total_deposit_2402_88,total_deposit_2415_17,total_deposit_2_516_38,total_deposit_cr_2163_45,total_deposit_rs_in_crore,total_depzoesriot,total_enrolment_uner_social_security_schemes,total_enrolment_uner_social_security_schemes_40_48_430,total_enrolment_uner_social_security_schemes_41_57_435,total_enrolment_uner_social_security_schemes_43_73_125,total_enrolment_uner_social_security_schemes_46_07_397,total_enrolment_uner_social_security_schemes_48_65_207,total_enrolment_uner_social_security_schemes_49_88_793,total_enrolment_uner_social_security_schemes_52_64_795,total_no_of_apy,total_no_of_apy_4_31_310,total_no_of_apy_4_46_422,total_no_of_apy_4_69_652,total_no_of_apy_4_90_267,total_no_of_apy_5_17_805,total_no_of_apy_5_35_428,total_no_of_apy_5_64_827,total_no_of_pmjjby,total_no_of_pmjjby_10_77_432,total_no_of_pmjjby_11_68_287,total_no_of_pmjjby_12_00_599,total_no_of_pmjjby_12_82_427,total_no_of_pmjjby_9_17_862,total_no_of_pmjjby_9_44_643,total_no_of_pmjjby_9_98_272,total_no_of_pmsby,total_no_of_pmsby_26_99_258,total_no_of_pmsby_27_66_370,total_no_of_pmsby_29_05_201,total_no_of_pmsby_30_39_698,total_no_of_pmsby_31_79_115,total_no_of_pmsby_32_52_766,total_no_of_pmsby_34_17_541,total_no_pmjdy_a_c,total_no_pmjdy_a_c_45_48_132,total_no_pmjdy_a_c_45_93_189,total_no_pmjdy_a_c_46_43_161,total_no_pmjdy_a_c_47_20_957,total_no_pmjdy_a_c_47_79_725,total_no_pmjdy_a_c_47_99_321,total_no_pmjdy_a_c_48_65_561,urban,urban_a_c,urban_a_c_17_44_825,urban_a_c_1827698,urban_a_c_1879335,urban_a_c_1898808,urban_a_c_1901164,urban_a_c_1928525,urban_a_c_1954893,urban_a_c_1964475,zero_balance_a_c_s,zero_balance_account,zero_balance_account_235497,zero_balance_account_239234,zero_balance_account_241152,zero_balance_account_247758,zero_balance_account_253868,zero_balance_account_261601,zero_balance_account_264148,zero_balance_account_2_67_080
September 2016,Darjeeling,293837.0,,,,,,,,,,,,276794.0,,,,,,,,,,245931.0,,,,,,,,,,,,,458643.0,,,,,,,,,298856.0,,,,,,,,,,,,,,,522725.0,,,,,,,,,,,,,,,,,,,,,,,,,,221.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223869.0,,,,,,,,,,97162.0,,,,,,,,
September 2016,Hooghly,803379.0,,,,,,,,,,,,513186.0,,,,,,,,,,622005.0,,,,,,,,,,,,,815533.0,,,,,,,,,687035.0,,,,,,,,,,,,,,,1135191.0,,,,,,,,,,,,,,,,,,,,,,,,,,470.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448156.0,,,,,,,,,,193069.0,,,,,,,,
September 2016,Howrah,614238.0,,,,,,,,,,,,407439.0,,,,,,,,,,494600.0,,,,,,,,,,,,,721612.0,,,,,,,,,553621.0,,,,,,,,,,,,,,,902039.0,,,,,,,,,,,,,,,,,,,,,,,,,,414.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348418.0,,,,,,,,,,116388.0,,,,,,,,
September 2016,Jalpaiguri,579297.0,,,,,,,,,,,,563277.0,,,,,,,,,,486583.0,,,,,,,,,,,,,762889.0,,,,,,,,,553259.0,,,,,,,,,,,,,,,1049860.0,,,,,,,,,,,,,,,,,,,,,,,,,,314.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496601.0,,,,,,,,,,262707.0,,,,,,,,
September 2016,Kolkata,388309.0,,,,,,,,,,,,339553.0,,,,,,,,,,429605.0,,,,,,,,,,,,,696219.0,,,,,,,,,11575.0,,,,,,,,,,,,,,,769158.0,,,,,,,,,,,,,,,,,,,,,,,,,,779.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757583.0,,,,,,,,,,121898.0,,,,,,,,
September 2016,Malda,545180.0,,,,,,,,,,,,773306.0,,,,,,,,,,710568.0,,,,,,,,,,,,,885333.0,,,,,,,,,1381322.0,,,,,,,,,,,,,,,1483874.0,,,,,,,,,,,,,,,,,,,,,,,,,,444.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102552.0,,,,,,,,,,296235.0,,,,,,,,
September 2016,Murshidabad,926168.0,,,,,,,,,,,,1082315.0,,,,,,,,,,1040488.0,,,,,,,,,,,,,1169867.0,,,,,,,,,1386611.0,,,,,,,,,,,,,,,2122803.0,,,,,,,,,,,,,,,,,,,,,,,,,,660.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736192.0,,,,,,,,,,362185.0,,,,,,,,
September 2016,Nadia,624496.0,,,,,,,,,,,,809173.0,,,,,,,,,,802249.0,,,,,,,,,,,,,1100560.0,,,,,,,,,1024456.0,,,,,,,,,,,,,,,1611422.0,,,,,,,,,,,,,,,,,,,,,,,,,,561.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586966.0,,,,,,,,,,303261.0,,,,,,,,
September 2016,Paschim Medinipur,428030.0,,,,,,,,,,,,705432.0,,,,,,,,,,743251.0,,,,,,,,,,,,,843377.0,,,,,,,,,1178434.0,,,,,,,,,,,,,,,1448683.0,,,,,,,,,,,,,,,,,,,,,,,,,,559.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270249.0,,,,,,,,,,140927.0,,,,,,,,
September 2016,Purba Bardhaman,794806.0,,,,,,,,,,,,688943.0,,,,,,,,,,865105.0,,,,,,,,,,,,,1059789.0,,,,,,,,,1057791.0,,,,,,,,,,,,,,,1554048.0,,,,,,,,,,,,,,,,,,,,,,,,,,604.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496257.0,,,,,,,,,,265320.0,,,,,,,,
September 2016,Purba Medinipur,517696.0,,,,,,,,,,,,648660.0,,,,,,,,,,670863.0,,,,,,,,,,,,,948189.0,,,,,,,,,1119428.0,,,,,,,,,,,,,,,1319523.0,,,,,,,,,,,,,,,,,,,,,,,,,,489.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200095.0,,,,,,,,,,153902.0,,,,,,,,
September 2016,Uttar Dinajpur,496680.0,,,,,,,,,,,,700961.0,,,,,,,,,,658508.0,,,,,,,,,,,,,850314.0,,,,,,,,,1086737.0,,,,,,,,,,,,,,,1359469.0,,,,,,,,,,,,,,,,,,,,,,,,,,217.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272732.0,,,,,,,,,,373149.0,,,,,,,,
September 2017,Alipurduar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43891.0,,,58673.0,32020.0,59648.0,20.97,27628.0,5670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Bankura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025096.0,,,1128251.0,1233669.0,1444688.0,438.21,211019.0,216138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Birbhum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021433.0,,,854040.0,1050902.0,1414616.0,280.66,363714.0,247711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Dakshin Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507667.0,,,589529.0,663568.0,747364.0,140.38,83796.0,129509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Jalpaiguri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007977.0,,,955807.0,727952.0,1369429.0,336.7,641477.0,205957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Kolkata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563139.0,,,721182.0,15331.0,815875.0,1027.19,800544.0,107537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Malda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222629.0,,,1345338.0,1658393.0,1784024.0,451.5,125631.0,284926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Murshidabad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1733728.0,,,1672430.0,1615837.0,2523487.0,682.95,907650.0,371144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Nadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262038.0,,,1507950.0,1202700.0,1970794.0,625.39,768094.0,275878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Paschim Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400104.0,,,1394092.0,1505657.0,1852625.0,681.99,346968.0,199034.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Purba Bardhaman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342300.0,,,1224945.0,1213542.0,1826593.0,746.44,613051.0,272914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Purba Medinipur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160815.0,,,1253812.0,1375997.0,1636470.0,559.54,260473.0,168656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2017,Uttar Dinajpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035813.0,,,1259291.0,1310315.0,1655510.0,239.51,345195.0,368610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2022,Alipurduar,,208509.0,,,,,,,,,,,135460.0,,,,,,,,,,103998.0,,,,,,,,,,,,,188408.0,,,,,,,,,165053.0,,,,,,,,,,,,,,,,,,,,239458.0,,,,,,,,,,,,79.72,,,,,,,,,,,419029.0,,,,,,,,44959.0,,,,,,,,103010.0,,,,,,,,271060.0,,,,,,,,239458.0,,,,,,,,,74405.0,,,,,,,,,25446.0,,,,,,,,,
September 2022,Bankura,,1742025.0,,,,,,,,,,,1173659.0,,,,,,,,,,934799.0,,,,,,,,,,,,,1180601.0,,,,,,,,,1846039.0,,,,,,,,,,,,,,,,,,,,2108458.0,,,,,,,,,,,,979.03,,,,,,,,,,,1109315.0,,,,,,,,111960.0,,,,,,,,211866.0,,,,,,,,785489.0,,,,,,,,2108458.0,,,,,,,,,262419.0,,,,,,,,,115556.0,,,,,,,,,
September 2022,Birbhum,,1785745.0,,,,,,,,,,,1255315.0,,,,,,,,,,926887.0,,,,,,,,,,,,,1310251.0,,,,,,,,,1755210.0,,,,,,,,,,,,,,,,,,,,2182202.0,,,,,,,,,,,,752.08,,,,,,,,,,,1390489.0,,,,,,,,166949.0,,,,,,,,368730.0,,,,,,,,854810.0,,,,,,,,2182202.0,,,,,,,,,426992.0,,,,,,,,,142608.0,,,,,,,,,
September 2022,Cooch Behar,,1254505.0,,,,,,,,,,,837621.0,,,,,,,,,,653838.0,,,,,,,,,,,,,1155956.0,,,,,,,,,1056633.0,,,,,,,,,,,,,,,,,,,,1491459.0,,,,,,,,,,,,344.82,,,,,,,,,,,952237.0,,,,,,,,135435.0,,,,,,,,219663.0,,,,,,,,597139.0,,,,,,,,1491459.0,,,,,,,,,434826.0,,,,,,,,,88597.0,,,,,,,,,
September 2022,Dakshin Dinajpur,,910657.0,,,,,,,,,,,635814.0,,,,,,,,,,476387.0,,,,,,,,,,,,,626733.0,,,,,,,,,919602.0,,,,,,,,,,,,,,,,,,,,1112201.0,,,,,,,,,,,,312.78,,,,,,,,,,,585169.0,,,,,,,,63554.0,,,,,,,,127290.0,,,,,,,,394325.0,,,,,,,,1112201.0,,,,,,,,,192599.0,,,,,,,,,71884.0,,,,,,,,,
September 2022,Hooghly,,1910677.0,,,,,,,,,,,1312886.0,,,,,,,,,,906622.0,,,,,,,,,,,,,1371479.0,,,,,,,,,1516262.0,,,,,,,,,,,,,,,,,,,,2219508.0,,,,,,,,,,,,974.26,,,,,,,,,,,1625309.0,,,,,,,,206078.0,,,,,,,,359161.0,,,,,,,,1060070.0,,,,,,,,2219508.0,,,,,,,,,703246.0,,,,,,,,,102472.0,,,,,,,,,
September 2022,Howrah,,1612119.0,,,,,,,,,,,1121632.0,,,,,,,,,,780025.0,,,,,,,,,,,,,1247596.0,,,,,,,,,1254102.0,,,,,,,,,,,,,,,,,,,,1901657.0,,,,,,,,,,,,790.36,,,,,,,,,,,1290708.0,,,,,,,,165616.0,,,,,,,,299848.0,,,,,,,,825244.0,,,,,,,,1901657.0,,,,,,,,,647555.0,,,,,,,,,91727.0,,,,,,,,,
September 2022,Jalpaiguri,,1450544.0,,,,,,,,,,,986267.0,,,,,,,,,,728695.0,,,,,,,,,,,,,1302015.0,,,,,,,,,1117998.0,,,,,,,,,,,,,,,,,,,,1714962.0,,,,,,,,,,,,643.6,,,,,,,,,,,966968.0,,,,,,,,127865.0,,,,,,,,248098.0,,,,,,,,591005.0,,,,,,,,1714962.0,,,,,,,,,596964.0,,,,,,,,,102639.0,,,,,,,,,
September 2022,Kolkata,,629049.0,,,,,,,,,,,439963.0,,,,,,,,,,356922.0,,,,,,,,,,,,,579327.0,,,,,,,,,6429.0,,,,,,,,,,,,,,,,,,,,796885.0,,,,,,,,,,,,320.21,,,,,,,,,,,1826557.0,,,,,,,,153981.0,,,,,,,,382415.0,,,,,,,,1290161.0,,,,,,,,796885.0,,,,,,,,,790456.0,,,,,,,,,75999.0,,,,,,,,,
September 2022,Malda,,2586108.0,,,,,,,,,,,1753158.0,,,,,,,,,,1282799.0,,,,,,,,,,,,,1532243.0,,,,,,,,,2608627.0,,,,,,,,,,,,,,,,,,,,3035957.0,,,,,,,,,,,,916.35,,,,,,,,,,,1434559.0,,,,,,,,197966.0,,,,,,,,304568.0,,,,,,,,932025.0,,,,,,,,3035957.0,,,,,,,,,427330.0,,,,,,,,,270029.0,,,,,,,,,
September 2022,Murshidabad,,3431255.0,,,,,,,,,,,2348522.0,,,,,,,,,,1759044.0,,,,,,,,,,,,,2703068.0,,,,,,,,,2981945.0,,,,,,,,,,,,,,,,,,,,4107566.0,,,,,,,,,,,,1179.99,,,,,,,,,,,2446405.0,,,,,,,,329621.0,,,,,,,,453812.0,,,,,,,,1662972.0,,,,,,,,4107566.0,,,,,,,,,1125621.0,,,,,,,,,269282.0,,,,,,,,,
September 2022,Nadia,,2317110.0,,,,,,,,,,,1652415.0,,,,,,,,,,1217148.0,,,,,,,,,,,,,1818928.0,,,,,,,,,1934790.0,,,,,,,,,,,,,,,,,,,,2869563.0,,,,,,,,,,,,1019.79,,,,,,,,,,,1592075.0,,,,,,,,200156.0,,,,,,,,288641.0,,,,,,,,1103278.0,,,,,,,,2869563.0,,,,,,,,,934773.0,,,,,,,,,196339.0,,,,,,,,,
September 2022,North 24 Parganas,,3401860.0,,,,,,,,,,,2366481.0,,,,,,,,,,1692423.0,,,,,,,,,,,,,2688644.0,,,,,,,,,2363998.0,,,,,,,,,,,,,,,,,,,,4058904.0,,,,,,,,,,,,1687.41,,,,,,,,,,,2697561.0,,,,,,,,314623.0,,,,,,,,537709.0,,,,,,,,1845229.0,,,,,,,,4058904.0,,,,,,,,,1694906.0,,,,,,,,,208142.0,,,,,,,,,
September 2022,Paschim Medinipur,,2380297.0,,,,,,,,,,,1638756.0,,,,,,,,,,1210036.0,,,,,,,,,,,,,1621078.0,,,,,,,,,2417192.0,,,,,,,,,,,,,,,,,,,,2848792.0,,,,,,,,,,,,1263.99,,,,,,,,,,,1778608.0,,,,,,,,214534.0,,,,,,,,343250.0,,,,,,,,1220824.0,,,,,,,,2848792.0,,,,,,,,,431600.0,,,,,,,,,134311.0,,,,,,,,,
September 2022,Purba Bardhaman,,2818836.0,,,,,,,,,,,2142287.0,,,,,,,,,,1300957.0,,,,,,,,,,,,,2161829.0,,,,,,,,,2382079.0,,,,,,,,,,,,,,,,,,,,3443244.0,,,,,,,,,,,,1117.85,,,,,,,,,,,2145460.0,,,,,,,,246849.0,,,,,,,,503344.0,,,,,,,,1395267.0,,,,,,,,3443244.0,,,,,,,,,1061165.0,,,,,,,,,170369.0,,,,,,,,,
September 2022,Purba Medinipur,,2101454.0,,,,,,,,,,,1405957.0,,,,,,,,,,1103308.0,,,,,,,,,,,,,1482314.0,,,,,,,,,2300567.0,,,,,,,,,,,,,,,,,,,,2509265.0,,,,,,,,,,,,1179.95,,,,,,,,,,,1540847.0,,,,,,,,250047.0,,,,,,,,280997.0,,,,,,,,1009803.0,,,,,,,,2509265.0,,,,,,,,,208698.0,,,,,,,,,106943.0,,,,,,,,,
September 2022,Purulia,,1570716.0,,,,,,,,,,,1032547.0,,,,,,,,,,849823.0,,,,,,,,,,,,,1084961.0,,,,,,,,,1585628.0,,,,,,,,,,,,,,,,,,,,1882370.0,,,,,,,,,,,,847.67,,,,,,,,,,,738526.0,,,,,,,,84924.0,,,,,,,,165163.0,,,,,,,,488439.0,,,,,,,,1882370.0,,,,,,,,,296742.0,,,,,,,,,142042.0,,,,,,,,,
September 2022,South 24 Parganas,,3912009.0,,,,,,,,,,,2696081.0,,,,,,,,,,1992610.0,,,,,,,,,,,,,2838412.0,,,,,,,,,3908462.0,,,,,,,,,,,,,,,,,,,,4688691.0,,,,,,,,,,,,1733.44,,,,,,,,,,,1921880.0,,,,,,,,242775.0,,,,,,,,394835.0,,,,,,,,1284270.0,,,,,,,,4688691.0,,,,,,,,,780229.0,,,,,,,,,326268.0,,,,,,,,,
September 2022,Uttar Dinajpur,,1979123.0,,,,,,,,,,,1396554.0,,,,,,,,,,1085574.0,,,,,,,,,,,,,1242436.0,,,,,,,,,1955609.0,,,,,,,,,,,,,,,,,,,,2482128.0,,,,,,,,,,,,537.48,,,,,,,,,,,871412.0,,,,,,,,115222.0,,,,,,,,186209.0,,,,,,,,569981.0,,,,,,,,2482128.0,,,,,,,,,526519.0,,,,,,,,,230621.0,,,,,,,,,
September 2024,Alipurduar,,,,,527902.0,,,,,,,,,,,,345853.0,,,,,,,,,,260760.0,,,,,,,,,,,,507947.0,,,,,,,,,,397919.0,,,,,3.0,,,,,,,,,,,,,,,606613.0,,,,,,,,,,,292.83,,,,,,,,,,,691706.0,,,,,,,,66067.0,,,,,,,,,,,,187665.0,,,,437974.0,,,,,,,,606613.0,,,,,,,,,,,208694.0,,,,,,,,,36423.0,,,,
September 2024,Bankura,,,,,1978752.0,,,,,,,,,,,,1294450.0,,,,,,,,,,1041318.0,,,,,,,,,,,,1339962.0,,,,,,,,,,2007598.0,,,,,4.0,,,,,,,,,,,,,,,2335768.0,,,,,,,,,,,1272.16,,,,,,,,,,,1910928.0,,,,,,,,203059.0,,,,,,,,,,,,431190.0,,,,1276679.0,,,,,,,,2335768.0,,,,,,,,,,,328170.0,,,,,,,,,130488.0,,,,
September 2024,Birbhum,,,,,2038279.0,,,,,,,,,,,,1369121.0,,,,,,,,,,1026977.0,,,,,,,,,,,,1419809.0,,,,,,,,,,1927994.0,,,,,5.0,,,,,,,,,,,,,,,2396098.0,,,,,,,,,,,1064.94,,,,,,,,,,,2403123.0,,,,,,,,250658.0,,,,,,,,,,,,661988.0,,,,1490477.0,,,,,,,,2396098.0,,,,,,,,,,,468104.0,,,,,,,,,81407.0,,,,
September 2024,Cooch Behar,,,,,1478623.0,,,,,,,,,,,,952878.0,,,,,,,,,,750313.0,,,,,,,,,,,,1310894.0,,,,,,,,,,1227960.0,,,,,6.0,,,,,,,,,,,,,,,1703191.0,,,,,,,,,,,515.46,,,,,,,,,,,1620625.0,,,,,,,,202912.0,,,,,,,,,,,,401027.0,,,,1016686.0,,,,,,,,1703191.0,,,,,,,,,,,475231.0,,,,,,,,,101090.0,,,,
September 2024,Darjeeling,,,,,571361.0,,,,,,,,,,,,387171.0,,,,,,,,,,271704.0,,,,,,,,,,,,519343.0,,,,,,,,,,309845.0,,,,,7.0,,,,,,,,,,,,,,,658875.0,,,,,,,,,,,404.83,,,,,,,,,,,1210931.0,,,,,,,,111984.0,,,,,,,,,,,,351183.0,,,,747764.0,,,,,,,,658875.0,,,,,,,,,,,349030.0,,,,,,,,,41141.0,,,,
September 2024,Hooghly,,,,,2174190.0,,,,,,,,,,,,1470390.0,,,,,,,,,,1009322.0,,,,,,,,,,,,1562339.0,,,,,,,,,,1694220.0,,,,,10.0,,,,,,,,,,,,,,,2479712.0,,,,,,,,,,,1312.95,,,,,,,,,,,2725866.0,,,,,,,,326277.0,,,,,,,,,,,,650294.0,,,,1749295.0,,,,,,,,2479712.0,,,,,,,,,,,785492.0,,,,,,,,,96633.0,,,,
September 2024,Howrah,,,,,1837154.0,,,,,,,,,,,,1243239.0,,,,,,,,,,876021.0,,,,,,,,,,,,1415467.0,,,,,,,,,,1391899.0,,,,,11.0,,,,,,,,,,,,,,,2119260.0,,,,,,,,,,,1063.62,,,,,,,,,,,2145462.0,,,,,,,,243885.0,,,,,,,,,,,,512460.0,,,,1389117.0,,,,,,,,2119260.0,,,,,,,,,,,727361.0,,,,,,,,,72409.0,,,,
September 2024,Jalpaiguri,,,,,1401216.0,,,,,,,,,,,,917382.0,,,,,,,,,,680607.0,,,,,,,,,,,,1161239.0,,,,,,,,,,1066434.0,,,,,12.0,,,,,,,,,,,,,,,1597989.0,,,,,,,,,,,694.88,,,,,,,,,,,1636677.0,,,,,,,,193939.0,,,,,,,,,,,,434955.0,,,,1007783.0,,,,,,,,1597989.0,,,,,,,,,,,531555.0,,,,,,,,,104113.0,,,,
September 2024,Jhargram,,,,,398039.0,,,,,,,,,,,,269941.0,,,,,,,,,,218052.0,,,,,,,,,,,,264313.0,,,,,,,,,,454719.0,,,,,13.0,,,,,,,,,,,,,,,487993.0,,,,,,,,,,,277.27,,,,,,,,,,,501600.0,,,,,,,,42351.0,,,,,,,,,,,,121676.0,,,,337573.0,,,,,,,,487993.0,,,,,,,,,,,33274.0,,,,,,,,,23764.0,,,,
September 2024,Kalimpong,,,,,26540.0,,,,,,,,,,,,17800.0,,,,,,,,,,14436.0,,,,,,,,,,,,28018.0,,,,,,,,,,19536.0,,,,,14.0,,,,,,,,,,,,,,,32236.0,,,,,,,,,,,23.05,,,,,,,,,,,74748.0,,,,,,,,6600.0,,,,,,,,,,,,21679.0,,,,46469.0,,,,,,,,32236.0,,,,,,,,,,,12700.0,,,,,,,,,1380.0,,,,
September 2024,Kolkata,,,,,811159.0,,,,,,,,,,,,553097.0,,,,,,,,,,440882.0,,,,,,,,,,,,764928.0,,,,,,,,,,7781.0,,,,,15.0,,,,,,,,,,,,,,,993979.0,,,,,,,,,,,423.61,,,,,,,,,,,2578059.0,,,,,,,,215201.0,,,,,,,,,,,,529132.0,,,,1833726.0,,,,,,,,993979.0,,,,,,,,,,,986198.0,,,,,,,,,98923.0,,,,
September 2024,Malda,,,,,3051472.0,,,,,,,,,,,,1987868.0,,,,,,,,,,1499177.0,,,,,,,,,,,,1895656.0,,,,,,,,,,2993248.0,,,,,16.0,,,,,,,,,,,,,,,3487045.0,,,,,,,,,,,1242.08,,,,,,,,,,,2335034.0,,,,,,,,302108.0,,,,,,,,,,,,577035.0,,,,1455891.0,,,,,,,,3487045.0,,,,,,,,,,,493797.0,,,,,,,,,299948.0,,,,
September 2024,Murshidabad,,,,,4144324.0,,,,,,,,,,,,2693809.0,,,,,,,,,,2106150.0,,,,,,,,,,,,3280156.0,,,,,,,,,,3559820.0,,,,,19.0,,,,,,,,,,,,,,,4799959.0,,,,,,,,,,,1605.84,,,,,,,,,,,4173538.0,,,,,,,,509572.0,,,,,,,,,,,,1007736.0,,,,2656230.0,,,,,,,,4799959.0,,,,,,,,,,,1240139.0,,,,,,,,,334312.0,,,,
