table_id,state,indicator,file,codepath,quarters_present,usable_run,fill_pct,last_quarter,int_score,use_score,arr_score,integrity_flags,useful_flags,arrange_flags,unit_declared,unit_source,tier,verify_n,error_rate_ub95,disposition,recon_checks,recon_fails,recon_fail_rate
tamil-nadu__plf_bulk_loan,tamil-nadu,plf_bulk_loan,tamil-nadu_plf_bulk_loan.csv,A/raw,8,5,37.4,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__pm_surya_ghar,tamil-nadu,pm_surya_ghar,tamil-nadu_pm_surya_ghar.csv,A/raw,6,5,33.3,September 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__pmegp,tamil-nadu,pmegp,tamil-nadu_pmegp.csv,A/raw,8,3,6.4,December 2025,75,25,25,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__pmfme,tamil-nadu,pmfme,tamil-nadu_pmfme.csv,A/raw,9,1,5.0,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__pmjdy,tamil-nadu,pmjdy,tamil-nadu_pmjdy.csv,A/raw,9,2,0.2,December 2025,75,50,25,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__pmmy_mudra,tamil-nadu,pmmy_mudra,tamil-nadu_pmmy_mudra.csv,A/raw,9,6,4.5,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__pmsvanidhi,tamil-nadu,pmsvanidhi,tamil-nadu_pmsvanidhi.csv,A/raw,8,1,0.5,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__rseti,tamil-nadu,rseti,tamil-nadu_rseti.csv,A/raw,7,2,21.3,December 2025,75,50,25,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,n/a,no-money-cols,,,,,0,0,
tamil-nadu__shg,tamil-nadu,shg,tamil-nadu_shg.csv,A/raw,10,3,5.4,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__stand_up_india,tamil-nadu,stand_up_india,tamil-nadu_stand_up_india.csv,A/raw,4,2,3.4,December 2024,100,50,25,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__tahdco,tamil-nadu,tahdco,tamil-nadu_tahdco.csv,A/raw,9,2,5.2,December 2025,75,25,0,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,n/a,no-money-cols,,,,,0,0,
tamil-nadu__uncategorized,tamil-nadu,uncategorized,tamil-nadu_uncategorized.csv,A/raw,10,2,2.3,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__uyegp,tamil-nadu,uyegp,tamil-nadu_uyegp.csv,A/raw,8,4,15.4,December 2025,100,50,0,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
tamil-nadu__vazhndhu_kattuvom,tamil-nadu,vazhndhu_kattuvom,tamil-nadu_vazhndhu_kattuvom.csv,A/raw,5,3,27.7,June 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,n/a,no-money-cols,,,,,0,0,
tamilnadu__aabcs,tamilnadu,aabcs,tamilnadu_aabcs.csv,A/raw,10,3,10.4,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__acp_achievement,tamilnadu,acp_achievement,tamilnadu_acp_achievement.csv,A/raw,9,4,10.6,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__acp_target_achievement,tamilnadu,acp_target_achievement,tamilnadu_acp_target_achievement.csv,A/raw,7,6,31.1,December 2025,100,50,0,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__agriculture,tamilnadu,agriculture,tamilnadu_agriculture.csv,A/raw,10,1,8.8,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__apy,tamilnadu,apy,tamilnadu_apy.csv,A/raw,8,2,15.6,December 2025,75,25,25,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,,,,,,,0,0,
tamilnadu__branch_network,tamilnadu,branch_network,tamilnadu_branch_network.csv,A/raw,8,6,1.7,December 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;NULL_COL,,,,,,,0,0,
tamilnadu__cd_ratio,tamilnadu,cd_ratio,tamilnadu_cd_ratio.csv,A/raw,8,7,16.0,December 2025,100,75,25,,SPARSE,REDUNDANT_COL;HEADER_STYLE;NULL_COL,,,,,,,0,0,
tamilnadu__cgtmse,tamilnadu,cgtmse,tamilnadu_cgtmse.csv,A/raw,4,1,6.9,June 2025,100,50,0,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__cm_araise,tamilnadu,cm_araise,tamilnadu_cm_araise.csv,A/raw,1,1,100.0,December 2024,100,50,25,,NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL,,,,,,,0,0,
tamilnadu__education_loan,tamilnadu,education_loan,tamilnadu_education_loan.csv,A/raw,10,2,14.2,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__export_credit,tamilnadu,export_credit,tamilnadu_export_credit.csv,A/raw,8,2,5.9,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL,,,,,,,0,0,
tamilnadu__housing_loan,tamilnadu,housing_loan,tamilnadu_housing_loan.csv,A/raw,9,2,3.0,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__jan_suraksha,tamilnadu,jan_suraksha,tamilnadu_jan_suraksha.csv,A/raw,8,8,18.9,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,,,,,,,0,0,
tamilnadu__kcc_animal_husbandry,tamilnadu,kcc_animal_husbandry,tamilnadu_kcc_animal_husbandry.csv,A/raw,10,8,20.2,December 2025,100,75,0,,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__kcc_fisheries,tamilnadu,kcc_fisheries,tamilnadu_kcc_fisheries.csv,A/raw,10,9,23.4,December 2025,100,75,0,,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__msme,tamilnadu,msme,tamilnadu_msme.csv,A/raw,7,3,2.3,December 2025,100,50,0,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__needs,tamilnadu,needs,tamilnadu_needs.csv,A/raw,8,4,7.8,September 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__npa,tamilnadu,npa,tamilnadu_npa.csv,A/raw,6,6,33.3,December 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,,,,,,,0,0,
tamilnadu__nulm,tamilnadu,nulm,tamilnadu_nulm.csv,A/raw,6,2,14.3,September 2025,100,50,50,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,,,,,,,0,0,
tamilnadu__plf_bulk_loan,tamilnadu,plf_bulk_loan,tamilnadu_plf_bulk_loan.csv,A/raw,8,5,37.4,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__pm_surya_ghar,tamilnadu,pm_surya_ghar,tamilnadu_pm_surya_ghar.csv,A/raw,6,5,33.3,September 2025,100,75,50,,SPARSE,REDUNDANT_COL;HEADER_STYLE,,,,,,,0,0,
tamilnadu__pmegp,tamilnadu,pmegp,tamilnadu_pmegp.csv,A/raw,8,3,6.4,December 2025,75,25,25,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;NULL_COL,,,,,,,0,0,
tamilnadu__pmfme,tamilnadu,pmfme,tamilnadu_pmfme.csv,A/raw,9,1,5.0,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__pmjdy,tamilnadu,pmjdy,tamilnadu_pmjdy.csv,A/raw,9,2,0.2,December 2025,75,50,25,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;NULL_COL,,,,,,,0,0,
tamilnadu__pmmy_mudra,tamilnadu,pmmy_mudra,tamilnadu_pmmy_mudra.csv,A/raw,9,6,4.5,December 2025,75,75,0,TRANSIENT_GAP,SPARSE,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__pmsvanidhi,tamilnadu,pmsvanidhi,tamilnadu_pmsvanidhi.csv,A/raw,8,1,0.5,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__rseti,tamilnadu,rseti,tamilnadu_rseti.csv,A/raw,7,2,21.3,December 2025,75,50,25,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE,,,,,,,0,0,
tamilnadu__shg,tamilnadu,shg,tamilnadu_shg.csv,A/raw,10,3,5.4,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__stand_up_india,tamilnadu,stand_up_india,tamilnadu_stand_up_india.csv,A/raw,4,2,3.4,December 2024,100,50,25,,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;NULL_COL,,,,,,,0,0,
tamilnadu__tahdco,tamilnadu,tahdco,tamilnadu_tahdco.csv,A/raw,9,2,5.2,December 2025,75,25,0,TRANSIENT_GAP,SPARSE;NO_TREND;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;NULL_COL,,,,,,,0,0,
tamilnadu__uncategorized,tamilnadu,uncategorized,tamilnadu_uncategorized.csv,A/raw,10,2,2.3,December 2025,75,50,0,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE;HEADER_NEWLINE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__uyegp,tamilnadu,uyegp,tamilnadu_uyegp.csv,A/raw,8,4,15.4,December 2025,100,50,0,,SPARSE;NO_UNITS,REDUNDANT_COL;HEADER_STYLE;ORPHAN_COL;NULL_COL,,,,,,,0,0,
tamilnadu__vazhndhu_kattuvom,tamilnadu,vazhndhu_kattuvom,tamilnadu_vazhndhu_kattuvom.csv,A/raw,5,3,27.7,June 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_TREND,REDUNDANT_COL;HEADER_STYLE,,,,,,,0,0,
telangana__branch_network,telangana,branch_network,telangana_branch_network.csv,hybrid,34,34,100.0,December 2025,100,75,50,,NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
telangana__credit_deposit_ratio,telangana,credit_deposit_ratio,telangana_credit_deposit_ratio.csv,hybrid,35,34,53.3,December 2025,75,75,50,TRANSIENT_GAP,NO_UNITS,DATE_FORMAT;FY_NULL,crore (high),deposit_per_branch,,,,,1092,0,0.0
telangana__non_priority_sector,telangana,non_priority_sector,telangana_non_priority_sector.csv,hybrid,11,10,99.3,December 2025,100,100,50,,,DATE_FORMAT;FY_NULL,crore (high),deposit_per_branch,,,,,0,0,
telangana__priority_sector,telangana,priority_sector,telangana_priority_sector.csv,hybrid,11,10,99.5,December 2025,100,100,50,,,DATE_FORMAT;FY_NULL,crore (high),deposit_per_branch,,,,,0,0,
tripura__bank_yet_to,tripura,bank_yet_to,tripura_bank_yet_to.csv,hybrid,1,1,100.0,December 2023,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__branch_network,tripura,branch_network,tripura_branch_network.csv,hybrid,14,3,14.9,December 2025,75,50,50,TRANSIENT_GAP,SPARSE;NO_TREND,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__credit_deposit_ratio,tripura,credit_deposit_ratio,tripura_credit_deposit_ratio.csv,hybrid,35,33,75.4,December 2025,25,100,50,DUP_HEADER;TRANSIENT_GAP;DUP_KEY,,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,240,11,4.6
tripura__digital_transactions,tripura,digital_transactions,tripura_digital_transactions.csv,hybrid,11,6,42.1,December 2025,100,50,50,,SPARSE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__financial_literacy,tripura,financial_literacy,tripura_financial_literacy.csv,hybrid,5,2,42.5,June 2025,100,50,50,,SPARSE;NO_TREND,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__kcc,tripura,kcc,tripura_kcc.csv,hybrid,7,3,40.7,December 2025,100,50,50,,SPARSE;NO_TREND,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
tripura__notified_districts_crops,tripura,notified_districts_crops,tripura_notified_districts_crops.csv,hybrid,1,1,100.0,September 2024,100,50,50,,NO_TREND;STALE,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__paddy_kharif_season,tripura,paddy_kharif_season,tripura_paddy_kharif_season.csv,hybrid,1,1,100.0,June 2019,100,25,50,,NO_TREND;STALE;TARGET_ONLY,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__pmjdy,tripura,pmjdy,tripura_pmjdy.csv,hybrid,9,2,22.8,June 2024,100,25,50,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
tripura__pradhan_mantri_fasal,tripura,pradhan_mantri_fasal,tripura_pradhan_mantri_fasal.csv,hybrid,8,4,17.8,December 2024,100,75,50,,SPARSE,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__rseti,tripura,rseti,tripura_rseti.csv,hybrid,3,2,68.8,December 2024,100,50,50,,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
tripura__shg,tripura,shg,tripura_shg.csv,hybrid,7,3,29.0,June 2024,100,25,50,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
tripura__social_security,tripura,social_security,tripura_social_security.csv,hybrid,5,2,37.1,June 2024,100,0,50,,SPARSE;NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__acp_achievement,uttar-pradesh,acp_achievement,uttar-pradesh_acp_achievement.csv,hybrid,1,1,100.0,September 2019,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__atm_network,uttar-pradesh,atm_network,uttar-pradesh_atm_network.csv,hybrid,7,2,100.0,March 2024,75,0,50,TRANSIENT_GAP,NO_TREND;STALE;TARGET_ONLY;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__branch_network,uttar-pradesh,branch_network,uttar-pradesh_branch_network.csv,hybrid,8,2,52.3,March 2024,75,25,50,TRANSIENT_GAP,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__business_correspondents,uttar-pradesh,business_correspondents,uttar-pradesh_business_correspondents.csv,hybrid,3,2,100.0,December 2020,75,0,50,TRANSIENT_GAP,NO_TREND;STALE;TARGET_ONLY;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__credit_deposit_ratio,uttar-pradesh,credit_deposit_ratio,uttar-pradesh_credit_deposit_ratio.csv,hybrid,7,3,86.8,December 2024,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,144,10,6.9
uttar-pradesh__jansuraksha,uttar-pradesh,jansuraksha,uttar-pradesh_jansuraksha.csv,hybrid,1,1,100.0,December 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__kcc,uttar-pradesh,kcc,uttar-pradesh_kcc.csv,hybrid,1,1,69.0,September 2023,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__mudra,uttar-pradesh,mudra,uttar-pradesh_mudra.csv,hybrid,11,3,88.1,December 2025,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__pmegp,uttar-pradesh,pmegp,uttar-pradesh_pmegp.csv,hybrid,1,1,95.2,June 2024,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__pmjdy,uttar-pradesh,pmjdy,uttar-pradesh_pmjdy.csv,hybrid,9,4,59.4,December 2025,75,100,50,TRANSIENT_GAP,,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__priority_sector,uttar-pradesh,priority_sector,uttar-pradesh_priority_sector.csv,hybrid,7,3,56.3,December 2025,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__shg,uttar-pradesh,shg,uttar-pradesh_shg.csv,hybrid,6,3,79.7,September 2025,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__social_security,uttar-pradesh,social_security,uttar-pradesh_social_security.csv,hybrid,11,4,31.4,March 2024,75,50,50,TRANSIENT_GAP,SPARSE;STALE,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__social_security_apy,uttar-pradesh,social_security_apy,uttar-pradesh_social_security_apy.csv,hybrid,6,3,67.8,September 2025,75,75,50,TRANSIENT_GAP,NO_TREND,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttar-pradesh__social_security_pmjjby,uttar-pradesh,social_security_pmjjby,uttar-pradesh_social_security_pmjjby.csv,hybrid,5,2,88.4,June 2024,75,50,50,TRANSIENT_GAP,NO_TREND;STALE,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__social_security_pmsby,uttar-pradesh,social_security_pmsby,uttar-pradesh_social_security_pmsby.csv,hybrid,6,2,87.0,December 2025,75,75,50,TRANSIENT_GAP,NO_TREND,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttar-pradesh__stand_up_india,uttar-pradesh,stand_up_india,uttar-pradesh_stand_up_india.csv,hybrid,8,3,90.4,December 2025,75,50,50,TRANSIENT_GAP,NO_TREND;NO_UNITS,DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
uttarakhand__banks_namely_punjab,uttarakhand,banks_namely_punjab,uttarakhand_banks_namely_punjab.csv,hybrid,4,2,93.8,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__branch_network,uttarakhand,branch_network,uttarakhand_branch_network.csv,hybrid,8,2,62.5,December 2023,100,50,50,,NO_TREND;STALE,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__credit_deposit_ratio,uttarakhand,credit_deposit_ratio,uttarakhand_credit_deposit_ratio.csv,hybrid,10,4,19.2,December 2023,50,50,50,TRANSIENT_GAP;HEADER_ATE_ROW,SPARSE;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,26,13,50.0
uttarakhand__date_of_dlrc,uttarakhand,date_of_dlrc,uttarakhand_date_of_dlrc.csv,hybrid,1,1,100.0,December 2023,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__digital_transactions,uttarakhand,digital_transactions,uttarakhand_digital_transactions.csv,hybrid,9,2,11.9,December 2023,75,25,50,TRANSIENT_GAP,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__financial_literacy,uttarakhand,financial_literacy,uttarakhand_financial_literacy.csv,hybrid,11,2,20.4,December 2023,100,0,50,,SPARSE;NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__forrh_kz_ds,uttarakhand,forrh_kz_ds,uttarakhand_forrh_kz_ds.csv,hybrid,1,1,100.0,June 2023,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__housing_pmay,uttarakhand,housing_pmay,uttarakhand_housing_pmay.csv,hybrid,2,1,49.5,September 2022,100,25,50,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__kcc,uttarakhand,kcc,uttarakhand_kcc.csv,hybrid,9,2,29.6,December 2023,100,0,50,,SPARSE;NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__msy,uttarakhand,msy,uttarakhand_msy.csv,hybrid,1,1,100.0,March 2021,100,50,25,,NO_TREND;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__nps,uttarakhand,nps,uttarakhand_nps.csv,hybrid,1,1,100.0,September 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__nulm,uttarakhand,nulm,uttarakhand_nulm.csv,hybrid,2,1,53.6,September 2023,100,50,50,,NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__pmjdy,uttarakhand,pmjdy,uttarakhand_pmjdy.csv,hybrid,8,2,47.0,December 2023,100,25,50,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__population_as_per,uttarakhand,population_as_per,uttarakhand_population_as_per.csv,hybrid,1,1,100.0,June 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__progress_as_on,uttarakhand,progress_as_on,uttarakhand_progress_as_on.csv,hybrid,1,1,100.0,December 2020,100,50,25,,NO_TREND;STALE,ORPHAN_COL;DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__recovery,uttarakhand,recovery,uttarakhand_recovery.csv,hybrid,4,3,47.5,December 2023,100,25,50,,SPARSE;NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__rseti,uttarakhand,rseti,uttarakhand_rseti.csv,hybrid,5,2,61.7,December 2022,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__shg,uttarakhand,shg,uttarakhand_shg.csv,hybrid,8,2,45.9,December 2023,100,0,50,,SPARSE;NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__skill_development_initiatives,uttarakhand,skill_development_initiatives,uttarakhand_skill_development_initiatives.csv,hybrid,4,1,100.0,December 2022,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,n/a,no-money-cols,,,,,0,0,
uttarakhand__slbc_contd_in,uttarakhand,slbc_contd_in,uttarakhand_slbc_contd_in.csv,hybrid,1,1,99.6,September 2021,100,50,50,,NO_TREND;STALE,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
uttarakhand__slbc_priority_sector,uttarakhand,slbc_priority_sector,uttarakhand_slbc_priority_sector.csv,hybrid,1,1,100.0,September 2021,100,25,50,,NO_TREND;STALE;NO_UNITS,DATE_FORMAT;FY_NULL,lakh (high),deposit_per_branch,,,,,0,0,
west-bengal__acp_priority_sector,west-bengal,acp_priority_sector,west-bengal_acp_priority_sector.csv,B/slug,20,11,85.7,December 2025,75,75,25,TRANSIENT_GAP,NO_UNITS,DATE_FORMAT;FY_NULL;NULL_COL,crore (low),deposit_magnitude,,,,,0,0,
west-bengal__aif,west-bengal,aif,west-bengal_aif.csv,B/slug,10,5,28.7,December 2025,100,75,25,,SPARSE,ORPHAN_COL;DATE_FORMAT;FY_NULL,crore (low),deposit_magnitude,,,,,0,0,
