observation_id,release_id,schema_version,state_lgd_code,district_lgd_code,district,boundary_version,boundary_status,period,financial_year,periodicity,indicator_id,value,unit,source_value,source_field_label,source_id,source_artifact,source_table,source_page,missing_reason,quality_status,quality_flags
obs-fbf9b61bd2e14b5580b4,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,104942,count,104942,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-f7b34b5de26cdc0f1a3c,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,177908.05,INR lakh,177908.05,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-51129f0d9933b82d2d44,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,38039,count,38039,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-1891eff05f3cdc0512da,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,2765,count,2765,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-d303b7f65313b0c47f53,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,16243,count,16243,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-ce9f0ea82b991e423d7a,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,24561,count,24561,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-05dbc6663c116b8d258f,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,3701.98,INR lakh,3701.98,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-c54a92e85b52a352d8fe,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,52537,count,52537,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-266c54947c695914c8e0,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,8366,count,8366,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-6cd89a9c80e0a4f0e200,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,26704,count,26704,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-ae40aa682242cfe28457,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,34199,count,34199,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-70f5453cc6c0a221da7c,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,1239.89,INR lakh,1239.89,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e54e7051b91fed2b8e8f,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,68462,count,68462,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-69fec7fed5de32dae267,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,7760,count,7760,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-4025a18ae324e29199de,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,31122,count,31122,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e118a9394dc1c618486f,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,45100,count,45100,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-dab1034b3d49e6078b7b,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,4207.85,INR lakh,4207.85,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-45cb8d9665a085a3d9f8,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,23770,count,23770,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-aecefeeb49448bc662a7,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,5046,count,5046,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e0cb39cdc2ac4933fefd,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,12990,count,12990,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-5f1b46d1d10886a28f2c,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,15826,count,15826,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-adb18899f6393162c8a3,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,750.73,INR lakh,750.73,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3ae4634703b171006996,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,52694,count,52694,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-dc69fa688ac86cb9f04c,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,8112,count,8112,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-49a9acc903dd553b5765,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,26759,count,26759,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c83cf108bf549771a2a6,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,34047,count,34047,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-2b2e4456382f05013370,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,1888.20,INR lakh,1888.20,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-51998ad024139474f93e,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,19133,count,19133,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-67672524348feb6f5f5b,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,2917,count,2917,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3d0ed9203d5398426982,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,7967,count,7967,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-6270756ce5fdd99aa7bf,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,14083,count,14083,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-1513e0db55ff22253297,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,1258.23,INR lakh,1258.23,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-64251af7ab04e8d0f3f9,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,194557,count,194557,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-66feee37e14efa53f06e,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,28651,count,28651,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-bf75af5cdf018f8b6d79,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,96022,count,96022,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-fa387de0b9cca5b34b44,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,127186,count,127186,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-3ec9ba0d76150f4d06a2,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,9670.69,INR lakh,9670.69,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-e6e13438fbdd36774066,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,65488,count,65488,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-5e88377efcecb9559d9e,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,13837,count,13837,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-f996f474b58c13609e16,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,29468,count,29468,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-8e6e8849ec46dc11fa31,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,49857,count,49857,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-ef19fcfb0f69dd73a272,meghalaya-standardized-preview-v1,observations-v1,17,275,West Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,5369.97,INR lakh,5369.97,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked
obs-c70b0a037c6dde5b71d4,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_rural_accounts,47627,count,47627,Rural No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-932cdc5cf8f68bbd5735,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_urban_accounts,8363,count,8363,Urban No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-de6020c6cd89c57f78f2,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_male_accounts,25009,count,25009,Male No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-8e7c7df330e8a1048df5,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_female_accounts,30981,count,30981,Female No,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-ba2caebfe405dade07d9,meghalaya-standardized-preview-v1,observations-v1,17,279,West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,pmjdy_deposits_lakh,2583.03,INR lakh,2583.03,Amt Deposits held in the A/c,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,pmjdy,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-45eec517e0e31f24a354,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,56798,count,56798,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-54eae489804324a4700e,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,16341,count,16341,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-ddcd4412d4c386b6bd5c,meghalaya-standardized-preview-v1,observations-v1,17,273,East Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,108392,count,108392,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-612f3d268fe0b3ceb42c,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,65681,count,65681,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-d372c4477da5d5092cb2,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,6715,count,6715,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-1ffbc1256748a8e6a580,meghalaya-standardized-preview-v1,observations-v1,17,657,East Jaintia Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,140235,count,140235,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-3a049b6afc7cee097721,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,357294,count,357294,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-3b8941a1633a13157b1f,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,153580,count,153580,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-9a0db62a59c06710252c,meghalaya-standardized-preview-v1,observations-v1,17,274,East Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,1007589,count,1007589,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-a6161e1b04a80d94b8e5,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,51853,count,51853,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-a5b948c7597089c0224c,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,2173,count,2173,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-5def5f51ef56c53aefb7,meghalaya-standardized-preview-v1,observations-v1,17,740,Eastern West Khasi Hills,meghalaya-source-districts-12-from-2022-06,as-reported-post-split,2025-06-30,2025-26,quarterly,operative_casa,102645,count,102645,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked|boundary_not_harmonised
obs-f525835ab6e9eaa24f1c,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,63615,count,63615,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-46bfa91e8c469812ba45,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,11565,count,11565,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-7464f48bd385448fd134,meghalaya-standardized-preview-v1,observations-v1,17,656,North Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,135906,count,135906,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-59fc2dff20dccd04fee3,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,117748,count,117748,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-5134a5a4d7be79bbc56a,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,15557,count,15557,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-b00e8e732f995a8bbb49,meghalaya-standardized-preview-v1,observations-v1,17,276,Ri Bhoi,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,290850,count,290850,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-a2824e9f4386dabf2968,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,42798,count,42798,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-490f2d587c637c08861d,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,10719,count,10719,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-25df12a0ab609129c42d,meghalaya-standardized-preview-v1,observations-v1,17,277,South Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,84562,count,84562,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-c516f08d83b5b607fd4c,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,78135,count,78135,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-b3e03d40ce8ee50b0560,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,22107,count,22107,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-a7dc1b5dcf270fb780e4,meghalaya-standardized-preview-v1,observations-v1,17,663,South West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,136485,count,136485,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-373c14c5e3ac6a90490b,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,35961,count,35961,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-fd53045ec632130eb9b0,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_authenticated_casa,1722,count,1722,Number of Authenticated CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-d344db82178db24fc123,meghalaya-standardized-preview-v1,observations-v1,17,658,South West Khasi Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,operative_casa,81473,count,81473,Number of operative CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
obs-7d30b7cf7ba2993977ef,meghalaya-standardized-preview-v1,observations-v1,17,278,West Garo Hills,meghalaya-source-districts-12-from-2022-06,not-affected,2025-06-30,2025-26,quarterly,aadhaar_seeded_casa,208956,count,208956,Number of Aadhaar seeded CASA,slbc-meghalaya,/slbc-data/meghalaya/meghalaya_complete.json,aadhaar_authentication,,,suspect,source_document_unlinked
